index,mean,sd,ci_3%,ci_97%,ess_bulk,ess_tail,model
"beta_g['show-tunes','tempo']",0.08783694806592932,0.37224522821395745,-0.6180039070595731,0.798133846875122,0.0,0.0,gaussian
"beta_g['show-tunes','explicit']",3.2252905757751678,0.8695399802868398,1.562810761092776,4.841428873947743,0.0,0.0,gaussian
alpha_g['singer-songwriter'],43.76147063451341,0.0,42.30012580338789,45.195373010893704,0.0,0.0,gaussian
"beta_g['singer-songwriter','danceability']",6.642676172754504,0.8061244748604975,5.145301630648819,8.173493631830464,0.0,0.0,gaussian
"beta_g['singer-songwriter','energy']",2.136743561709578,0.5628851133051063,1.0970396380381302,3.219603333929973,0.0,0.0,gaussian
"beta_g['singer-songwriter','loudness']",-1.2507389917415848,0.8220561508171162,-2.7880233009291358,0.34137588246332823,0.0,0.0,gaussian
"beta_g['singer-songwriter','speechiness']",-3.426026886928922,0.576236552587411,-4.549892342939989,-2.343996060915421,0.0,0.0,gaussian
"beta_g['singer-songwriter','acousticness']",1.125501660510211,0.5721437241265226,0.08725369376778846,2.165882294264738,0.0,0.0,gaussian
"beta_g['singer-songwriter','instrumentalness']",0.9691269957943812,1.0362954087540523,-1.0046651588265678,2.873974883543526,0.0,0.0,gaussian
"beta_g['singer-songwriter','liveness']",0.10384998570615582,0.7475437271098831,-1.2635309287931953,1.496140782409413,0.0,0.0,gaussian
"beta_g['singer-songwriter','valence']",-1.1091778632270772,0.7924818574091249,-2.5422013768160507,0.38013984781091276,0.0,0.0,gaussian
"beta_g['singer-songwriter','tempo']",-0.3162036689879243,0.39637368401483025,-1.0809413100607728,0.3931843500592608,0.0,0.0,gaussian
"beta_g['singer-songwriter','explicit']",-2.114713083151144,0.7113204693885706,-3.4249340739904515,-0.7605168182607447,0.0,0.0,gaussian
alpha_g['ska'],33.996714124984706,0.0,32.86116382303371,35.160364757504816,0.0,0.0,gaussian
"beta_g['ska','danceability']",0.7820202142136432,0.7587393057247948,-0.629086221720547,2.1880972082099905,0.0,0.0,gaussian
"beta_g['ska','energy']",1.172689939477754,0.6742686491353876,-0.07099476140622367,2.452583289938973,0.0,0.0,gaussian
"beta_g['ska','loudness']",-0.29291921595505277,0.7630340363021255,-1.7468578870669649,1.1132394141400435,0.0,0.0,gaussian
"beta_g['ska','speechiness']",-0.09550863873000638,0.6790325797449407,-1.3922556457177588,1.1476645652357325,0.0,0.0,gaussian
"beta_g['ska','acousticness']",-1.021037026848311,0.770752704534421,-2.4506924930932024,0.4076609787005462,0.0,0.0,gaussian
"beta_g['ska','instrumentalness']",-0.3039429011979547,0.9439390981366402,-2.0679034192421866,1.3918749251453324,0.0,0.0,gaussian
"beta_g['ska','liveness']",0.08899522885445724,0.38731857489837607,-0.635319759631551,0.8364427952752405,0.0,0.0,gaussian
"beta_g['ska','valence']",0.29479657147534183,0.46958731124050446,-0.5708197103938706,1.1907600374393352,0.0,0.0,gaussian
"beta_g['ska','tempo']",0.17392117325147805,0.3646223344139655,-0.5188707207895726,0.8477014166201712,0.0,0.0,gaussian
"beta_g['ska','explicit']",0.6144106050967987,0.9274734463959082,-1.1384770849543704,2.2925344174128828,0.0,0.0,gaussian
alpha_g['soul'],25.951783630233912,0.0,24.55954723540538,27.3251490420426,0.0,0.0,gaussian
"beta_g['soul','danceability']",2.5910033469668217,0.8364722240316942,1.0347119243644214,4.135159417996263,0.0,0.0,gaussian
"beta_g['soul','energy']",-1.4136169422543334,0.8479625562740026,-3.0020808878770446,0.1928946154892007,0.0,0.0,gaussian
"beta_g['soul','loudness']",5.937498803531191,1.2291256086498914,3.565456157502538,8.204526486730582,0.0,0.0,gaussian
"beta_g['soul','speechiness']",1.693829988268653,0.8089356838046582,0.17635433627699718,3.166813772797747,0.0,0.0,gaussian
"beta_g['soul','acousticness']",-1.5191175611901917,0.927919692199741,-3.302519684159866,0.2546594444379487,0.0,0.0,gaussian
"beta_g['soul','instrumentalness']",4.959604366015958,1.0676503650196776,2.9710221967520725,7.058227188435354,0.0,0.0,gaussian
"beta_g['soul','liveness']",-1.8201816941743931,0.596055781181027,-2.9652454145186216,-0.7130193658610884,0.0,0.0,gaussian
"beta_g['soul','valence']",-6.285083631285429,0.7472046777419481,-7.707194650071718,-4.85452759605434,0.0,0.0,gaussian
"beta_g['soul','tempo']",0.29144873940069954,0.45503138157311684,-0.5272915502827167,1.1657167740587053,0.0,0.0,gaussian
"beta_g['soul','explicit']",7.171607897504573,0.5637344253657787,6.148640291903838,8.235577252773139,0.0,0.0,gaussian
alpha_g['spanish'],37.207111526650706,0.0,36.175646952213256,38.281555036678235,0.0,0.0,gaussian
"beta_g['spanish','danceability']",3.380308613655941,0.604310198603828,2.23664775687571,4.5136945991732516,0.0,0.0,gaussian
"beta_g['spanish','energy']",-3.921874364900873,0.6680018267064095,-5.214711090086158,-2.625831339967304,0.0,0.0,gaussian
"beta_g['spanish','loudness']",5.623335763092784,0.7383889649101583,4.254218687032467,6.965441907930786,0.0,0.0,gaussian
"beta_g['spanish','speechiness']",-1.3490021218426003,0.48344510563911386,-2.236579273849609,-0.4505189033978818,0.0,0.0,gaussian
"beta_g['spanish','acousticness']",-2.8622103626068696,0.6665216750676836,-4.127905857143716,-1.6007383102269166,0.0,0.0,gaussian
"beta_g['spanish','instrumentalness']",-1.6674288825975556,0.8516087618237219,-3.323793828085769,-0.05215626170986976,0.0,0.0,gaussian
"beta_g['spanish','liveness']",-1.4715646449506417,0.38438135907313814,-2.22814937102022,-0.7513030413906832,0.0,0.0,gaussian
"beta_g['spanish','valence']",-0.45872071975641426,0.508174517536167,-1.4289118707745119,0.49046858434541524,0.0,0.0,gaussian
"beta_g['spanish','tempo']",0.6062698326800867,0.34248614174382025,-0.017701332564455656,1.2694120835317593,0.0,0.0,gaussian
"beta_g['spanish','explicit']",-1.0327524241950619,0.6776756085574258,-2.281151914848835,0.24468260784188042,0.0,0.0,gaussian
alpha_g['swedish'],36.65302466907984,0.0,35.462960293311355,37.85680341899232,0.0,0.0,gaussian
"beta_g['swedish','danceability']",2.8585873006996274,0.6545512907448897,1.6613358385996864,4.10921070575453,0.0,0.0,gaussian
"beta_g['swedish','energy']",3.6138070054626046,0.6177045060064003,2.461105001858083,4.735355617227702,0.0,0.0,gaussian
"beta_g['swedish','loudness']",1.0576756994814025,0.7689001418982719,-0.398686531324186,2.5195612660542475,0.0,0.0,gaussian
"beta_g['swedish','speechiness']",0.1134158484617802,0.5471655934690697,-0.8896112336695667,1.186775802316711,0.0,0.0,gaussian
"beta_g['swedish','acousticness']",-1.4946201954331686,0.5862486213316408,-2.656283462088457,-0.4314324685860351,0.0,0.0,gaussian
"beta_g['swedish','instrumentalness']",-0.6899850311874537,0.8981085699610843,-2.3891158051354613,0.9619281551418499,0.0,0.0,gaussian
"beta_g['swedish','liveness']",-0.5327446219693954,0.5951699217460085,-1.6303193587253393,0.5504532167203466,0.0,0.0,gaussian
"beta_g['swedish','valence']",-1.2588695990895382,0.5520575403525606,-2.2953236310707736,-0.2086595376480782,0.0,0.0,gaussian
"beta_g['swedish','tempo']",0.3292377426744186,0.39236663877206546,-0.4122800545386829,1.1042343242459058,0.0,0.0,gaussian
"beta_g['swedish','explicit']",-0.13157626224328456,0.5165874124790428,-1.1119706910856277,0.8197797570558415,0.0,0.0,gaussian
alpha_g['synth-pop'],36.145034274353215,0.0,35.1083288982629,37.2339715370691,0.0,0.0,gaussian
"beta_g['synth-pop','danceability']",0.6373332351588195,0.7225109883816397,-0.8192182250841016,1.8692028732241346,0.0,0.0,gaussian
"beta_g['synth-pop','energy']",0.6721224925650008,0.7173914890523155,-0.6725380960042411,2.004575391046846,0.0,0.0,gaussian
"beta_g['synth-pop','loudness']",1.0873270846559433,0.8876066920813069,-0.5425791801375281,2.731222815251517,0.0,0.0,gaussian
"beta_g['synth-pop','speechiness']",-0.37964917599821446,0.7832925140862607,-1.8884656900776065,1.0711719572964735,0.0,0.0,gaussian
"beta_g['synth-pop','acousticness']",0.5456502466734409,0.7386535717133773,-0.8087754149935409,1.9718940855780542,0.0,0.0,gaussian
"beta_g['synth-pop','instrumentalness']",1.560833688201371,0.6872231579598673,0.28731291720227986,2.878606457765715,0.0,0.0,gaussian
"beta_g['synth-pop','liveness']",-1.435984844928226,0.5240455828240513,-2.4541716863007506,-0.44949608902335814,0.0,0.0,gaussian
"beta_g['synth-pop','valence']",-0.4579934212230613,0.5388427161627501,-1.448378984422061,0.535443894442407,0.0,0.0,gaussian
"beta_g['synth-pop','tempo']",-0.22160768314330892,0.43850065601730553,-1.059407797938004,0.5915204027852131,0.0,0.0,gaussian
"beta_g['synth-pop','explicit']",2.203256296635892,0.7495950136226333,0.7924105480775697,3.619052330556625,0.0,0.0,gaussian
alpha_g['tango'],21.14877013923586,0.0,20.193225519672797,22.16163481240306,0.0,0.0,gaussian
"beta_g['tango','danceability']",-0.3003717211257811,0.6973494905893505,-1.6162766601121346,0.982532072226362,0.0,0.0,gaussian
"beta_g['tango','energy']",0.7791951462361818,0.4170732344420823,-0.013324932465423678,1.5432417649907906,0.0,0.0,gaussian
"beta_g['tango','loudness']",-0.17743625392597406,0.6175199663973604,-1.3537277414556144,0.9864172171536042,0.0,0.0,gaussian
"beta_g['tango','speechiness']",0.35106593308214495,0.5609221840251352,-0.7251197428471167,1.4313547696087745,0.0,0.0,gaussian
"beta_g['tango','acousticness']",-0.2209613250946988,0.3133786069827564,-0.8096686880765579,0.37378474303703,0.0,0.0,gaussian
"beta_g['tango','instrumentalness']",-0.6856589467858003,0.5485730234670702,-1.739140898592899,0.3277922330500221,0.0,0.0,gaussian
"beta_g['tango','liveness']",0.21581888287580514,0.42242022977149685,-0.5760248297642825,1.029022294426788,0.0,0.0,gaussian
"beta_g['tango','valence']",-0.39085800771530366,0.5389872066138086,-1.4198989088718648,0.6276481666030312,0.0,0.0,gaussian
"beta_g['tango','tempo']",0.06829889253910376,0.4023327957274179,-0.7240491322070337,0.7961353650216447,0.0,0.0,gaussian
"beta_g['tango','explicit']",0.7947797547196389,1.2464026396080727,-1.549247142744867,3.1016396050672896,0.0,0.0,gaussian
alpha_g['techno'],39.88726427185064,0.0,38.33609297715446,41.37496642803335,0.0,0.0,gaussian
"beta_g['techno','danceability']",0.29533091231862335,0.7286244913828627,-1.0351468685056142,1.6821621440420114,0.0,0.0,gaussian
"beta_g['techno','energy']",0.6872353438978787,0.805388400441979,-0.785678735683854,2.2030616839169066,0.0,0.0,gaussian
"beta_g['techno','loudness']",0.8761680416551472,1.3099127376584738,-1.624219469333609,3.279451736525162,0.0,0.0,gaussian
"beta_g['techno','speechiness']",0.2688143644081328,0.9100743797462147,-1.451885941652046,2.0029333518476924,0.0,0.0,gaussian
"beta_g['techno','acousticness']",-0.1906211315093442,0.8389482788290877,-1.760648614612768,1.4129710953732175,0.0,0.0,gaussian
"beta_g['techno','instrumentalness']",-0.3505629161362041,0.4570940109858281,-1.2110594941293873,0.517990113185853,0.0,0.0,gaussian
"beta_g['techno','liveness']",-0.3067317766604721,0.6564361163444407,-1.5573659998161735,0.9226512622948208,0.0,0.0,gaussian
"beta_g['techno','valence']",-0.6579197844920764,0.7238420244938534,-2.0041128968492328,0.7304765789345107,0.0,0.0,gaussian
"beta_g['techno','tempo']",0.18676236694333467,0.489039558807189,-0.745099211475124,1.1083743111674358,0.0,0.0,gaussian
"beta_g['techno','explicit']",0.5256330289991923,1.0357337759713456,-1.3841443126968918,2.4382456009368374,0.0,0.0,gaussian
alpha_g['trance'],41.670396291459504,0.0,40.361101662816225,42.871377854447296,0.0,0.0,gaussian
"beta_g['trance','danceability']",-0.8363819060859534,0.7889300883544181,-2.335920470419791,0.6127491628069016,0.0,0.0,gaussian
"beta_g['trance','energy']",-1.0850847123241236,0.5981339124163546,-2.1674562149074283,0.09491847845547091,0.0,0.0,gaussian
"beta_g['trance','loudness']",0.8770912346113279,1.0484002518845545,-1.1216520470647515,2.8439064487413312,0.0,0.0,gaussian
"beta_g['trance','speechiness']",-1.1599451728168035,0.5811141929119036,-2.2796389343784815,-0.10184715324438262,0.0,0.0,gaussian
"beta_g['trance','acousticness']",0.3776864517786252,0.746870813747918,-0.9928471518490709,1.7975474669871567,0.0,0.0,gaussian
"beta_g['trance','instrumentalness']",-1.9462457176022365,0.38628686134537527,-2.691151302376259,-1.2530703474750702,0.0,0.0,gaussian
"beta_g['trance','liveness']",-0.46119923193066803,0.5146919831832647,-1.4670015872268636,0.5143138860808761,0.0,0.0,gaussian
"beta_g['trance','valence']",-0.11413403684058716,0.5016419298174399,-1.06891189751776,0.8272103776475381,0.0,0.0,gaussian
"beta_g['trance','tempo']",-0.14618960074189336,0.46675403159108125,-1.0340350956813156,0.7030846433584919,0.0,0.0,gaussian
"beta_g['trance','explicit']",-0.8540697013501074,1.07927370594845,-2.8803774007535003,1.2227549311329686,0.0,0.0,gaussian
alpha_g['trip-hop'],33.753053267878286,0.0,32.679064790484546,34.78296627250163,0.0,0.0,gaussian
"beta_g['trip-hop','danceability']",-0.5764972912318495,0.5944308604444346,-1.7367727621229436,0.5387064620177082,0.0,0.0,gaussian
"beta_g['trip-hop','energy']",-2.676737951053669,0.780260547108637,-4.183878193681211,-1.241491632262848,0.0,0.0,gaussian
"beta_g['trip-hop','loudness']",2.499375966847185,0.8133494167310829,0.9800459998513327,4.020332041462569,0.0,0.0,gaussian
"beta_g['trip-hop','speechiness']",-0.5153352853678352,0.4858126064715976,-1.413163637212075,0.40696721189013135,0.0,0.0,gaussian
"beta_g['trip-hop','acousticness']",-0.32934596545496875,0.7265990533526105,-1.6766545552644272,1.0617619570116064,0.0,0.0,gaussian
"beta_g['trip-hop','instrumentalness']",1.718123971763812,0.37361207108914013,1.0289507000438687,2.4378329384306308,0.0,0.0,gaussian
"beta_g['trip-hop','liveness']",-0.8869582211279262,0.4711434293062668,-1.7523764185834776,0.03808642069183117,0.0,0.0,gaussian
"beta_g['trip-hop','valence']",-1.4648739349457216,0.5683620626530111,-2.541893363952962,-0.39989386168124935,0.0,0.0,gaussian
"beta_g['trip-hop','tempo']",-0.25088289106367173,0.36688241652279985,-0.9600465765125333,0.4365937537025067,0.0,0.0,gaussian
"beta_g['trip-hop','explicit']",1.0080095352035208,0.6330598907324082,-0.20972800312783607,2.18318776899181,0.0,0.0,gaussian
alpha_g['turkish'],41.366253068333826,0.0,40.35711009617481,42.39628007589482,0.0,0.0,gaussian
"beta_g['turkish','danceability']",0.28002676126153675,0.5270391808241744,-0.6947907462918808,1.2919983220103022,0.0,0.0,gaussian
"beta_g['turkish','energy']",-0.45127525477310915,0.7833295774108179,-1.962671146614383,1.0210431952504524,0.0,0.0,gaussian
"beta_g['turkish','loudness']",0.43015063475696375,0.8587889123342027,-1.1658899091666013,1.9810052366150948,0.0,0.0,gaussian
"beta_g['turkish','speechiness']",0.3461501436501874,0.3973074155849965,-0.3941622201941549,1.1076315067167808,0.0,0.0,gaussian
"beta_g['turkish','acousticness']",0.0024396882766879006,0.6845908699978069,-1.2584262322820698,1.3054473483004518,0.0,0.0,gaussian
"beta_g['turkish','instrumentalness']",1.6596549212970109,0.785727510715356,0.1754307667545849,3.152300751024403,0.0,0.0,gaussian
"beta_g['turkish','liveness']",-0.10206754032330098,0.5343719834195405,-1.0916644093502974,0.9022255842643462,0.0,0.0,gaussian
"beta_g['turkish','valence']",-0.6677848751223847,0.642649940599832,-1.8549580220875006,0.5715455464167426,0.0,0.0,gaussian
"beta_g['turkish','tempo']",0.05326797751024256,0.36464013326837036,-0.6348532779498456,0.7455694534019612,0.0,0.0,gaussian
