artista_principal,n_tracks,mean_popularity,median_popularity,explicit_rate,n_generos_mean,n_artistas_mean,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Mohammed Irfan,5,63.6,64.0,0.0,1.4,2.0,0.5364,0.4774,-6.8666,0.0325,0.754,4.2000000000000006e-07,0.1404,0.3076,151.7934
Three Days Grace,29,63.51724137931034,64.0,0.13793103448275862,1.4482758620689655,1.0344827586206897,0.45775862068965517,0.8254827586206896,-4.465862068965517,0.0460551724137931,0.023909403448275864,1.3612758620689657e-05,0.1515206896551724,0.38683103448275863,139.44010344827586
Tanishk Bagchi,12,63.5,70.0,0.0,1.0,3.1666666666666665,0.7074166666666667,0.7456666666666667,-5.029166666666666,0.05784166666666666,0.24488666666666667,0.006671573333333333,0.17731666666666668,0.5528333333333334,113.97266666666667
Mithoon,16,63.375,63.5,0.0,1.3125,3.5625,0.5428125,0.5865625,-7.5725625,0.060143749999999996,0.5260812500000001,5.8671875e-05,0.12238125,0.408875,126.468
Karan Aujla,13,63.30769230769231,63.0,0.15384615384615385,1.3076923076923077,1.3846153846153846,0.7338461538461538,0.6842307692307692,-6.4719999999999995,0.1267076923076923,0.1339153846153846,9.284615384615384e-07,0.2384692307692308,0.5723846153846155,112.41061538461538
Atif Aslam,33,63.06060606060606,63.0,0.0,1.4242424242424243,1.8181818181818181,0.5553030303030303,0.6448787878787878,-6.566060606060606,0.04218181818181819,0.46410606060606063,0.02031991909090909,0.1603,0.4902121212121212,116.64357575757575
Sidhu Moose Wala,67,63.04477611940298,62.0,0.05970149253731343,1.208955223880597,1.4328358208955223,0.6832985074626865,0.7245671641791045,-5.5644179104477605,0.17972238805970148,0.1864897014925373,1.4182089552238806e-06,0.2590149253731343,0.6063283582089553,116.3685223880597
Iron Maiden,16,63.0,65.0,0.0,1.5,1.0,0.3391875,0.8939375,-5.2985625,0.06579375,0.035881875,0.032903707500000004,0.17331875,0.4235,125.24075
Collective Soul,5,63.0,64.0,0.0,1.0,1.0,0.5730000000000001,0.6796,-5.9946,0.02868,0.192598,0.018944,0.14822,0.4574,110.4038
Leona Lewis,6,63.0,63.5,0.0,1.1666666666666667,1.0,0.467,0.5465,-7.152833333333334,0.03663333333333333,0.37833333333333335,6.241666666666667e-06,0.13483333333333333,0.23455000000000004,120.16216666666668
Sachin-Jigar,7,63.0,62.0,0.0,1.8571428571428572,3.142857142857143,0.6807142857142858,0.5457142857142857,-8.486,0.04274285714285714,0.5048285714285715,6.128571428571428e-06,0.12914285714285714,0.5441428571428572,113.97885714285714
Oliver Heldens,6,63.0,62.0,0.0,1.1666666666666667,2.3333333333333335,0.7221666666666667,0.7813333333333333,-5.5873333333333335,0.054433333333333334,0.05287666666666666,0.002574851666666667,0.2446,0.5313333333333333,123.99783333333333
The White Stripes,11,62.90909090909091,65.0,0.0,2.6363636363636362,1.0909090909090908,0.5463636363636364,0.6551818181818182,-6.317454545454546,0.10243636363636364,0.2646190909090909,0.1959100181818182,0.2283181818181818,0.4818181818181818,118.91199999999999
Sufjan Stevens,9,62.888888888888886,65.0,0.0,2.0,1.2222222222222223,0.4502222222222222,0.20166666666666666,-19.46055555555556,0.049855555555555556,0.9538888888888888,0.45493333333333336,0.10918888888888889,0.31722222222222224,131.40633333333332
Badshah,18,62.833333333333336,61.5,0.05555555555555555,1.2222222222222223,2.3333333333333335,0.8042777777777778,0.7567222222222223,-5.240833333333333,0.10357222222222223,0.1378066666666667,0.0009523277777777777,0.14371666666666666,0.6995,119.84188888888889
Cigarettes After Sex,35,62.82857142857143,63.0,0.08571428571428572,2.142857142857143,1.0,0.42351428571428573,0.4019714285714286,-10.769742857142857,0.028237142857142856,0.41744285714285717,0.5871828571428571,0.11621142857142858,0.20202,108.32511428571428
Mohit Chauhan,9,62.77777777777778,63.0,0.0,1.3333333333333333,1.4444444444444444,0.5707777777777778,0.6295555555555556,-7.39211111111111,0.04617777777777778,0.36711111111111117,1.9791111111111113e-05,0.211,0.5126666666666666,106.22622222222222
Neha Kakkar,12,62.75,64.5,0.0,1.25,3.0833333333333335,0.6896666666666667,0.8299166666666666,-3.7175833333333332,0.07869166666666667,0.3012416666666667,8.67725e-05,0.13509166666666667,0.6164166666666667,109.61575
The Fray,10,62.7,62.0,0.0,1.1,1.0,0.4801,0.5702,-6.9236,0.03502,0.3089294,2.4225e-05,0.20943,0.3302,119.6855
itssvd,6,62.666666666666664,64.5,0.0,2.0,2.0,0.6315000000000001,0.28750000000000003,-16.781499999999998,0.12725,0.7023333333333334,0.14901833333333334,0.16433333333333333,0.37233333333333335,110.78033333333333
Gaullin,6,62.666666666666664,63.0,0.16666666666666666,1.1666666666666667,1.5,0.741,0.7988333333333334,-5.6795,0.0678,0.021138333333333332,0.008025,0.3855,0.4101666666666666,124.1805
KillBunk,5,62.6,61.0,1.0,1.0,1.2,0.7024,0.6584,-6.8028,0.10866,0.07960999999999999,0.0,0.1434,0.6376000000000001,124.2198
Fat Joe,7,62.57142857142857,63.0,0.8571428571428571,1.0,4.285714285714286,0.633,0.776,-5.1814285714285715,0.26872857142857143,0.06204,0.0002659857142857143,0.40221428571428575,0.5378571428571429,119.38542857142856
Anirudh Ravichander,81,62.5679012345679,61.0,0.0,1.0,1.8271604938271604,0.6416913580246913,0.7469012345679013,-6.056506172839506,0.11838395061728395,0.28688864197530867,0.07023381407407407,0.1838506172839506,0.5551283950617284,120.50528395061728
Yusuf / Cat Stevens,11,62.54545454545455,61.0,0.0,1.9090909090909092,1.0,0.6063636363636363,0.35450000000000004,-12.486545454545455,0.04353636363636364,0.6243636363636363,0.004526549090909091,0.10751818181818183,0.6193636363636363,128.72390909090907
Hozier,19,62.526315789473685,62.0,0.05263157894736842,2.0,1.0,0.4614210526315789,0.4848947368421053,-7.6032631578947365,0.04364210526315789,0.46369473684210527,0.0868612247368421,0.1251263157894737,0.3323631578947368,125.88852631578948
CNCO,6,62.5,63.0,0.0,1.6666666666666667,1.8333333333333333,0.6601666666666667,0.8733333333333334,-3.923,0.08396666666666668,0.18591666666666665,0.0,0.13461666666666666,0.6541666666666667,108.97066666666666
A.R. Rahman,71,62.478873239436616,61.0,0.0,1.3661971830985915,2.6338028169014085,0.6264507042253521,0.5730267605633803,-9.32781690140845,0.07636478873239437,0.45120000000000005,0.01782162661971831,0.11800140845070423,0.4919957746478873,125.68363380281691
Jimi Hendrix,15,62.46666666666667,62.0,0.0,2.1333333333333333,1.0,0.41133333333333333,0.7303333333333334,-7.398933333333334,0.11982,0.23008266666666666,0.16475795266666665,0.17781333333333332,0.4854,115.5352
Amaal Mallik,11,62.45454545454545,62.0,0.0,1.2727272727272727,2.727272727272727,0.49218181818181816,0.6198181818181818,-6.876545454545454,0.05092727272727273,0.5657272727272727,0.0003587963636363636,0.20678181818181818,0.4579090909090909,134.0967272727273
HYBS,5,62.4,63.0,0.4,1.0,1.0,0.7788,0.5196,-8.0502,0.1035,0.6122,0.1533944,0.12564,0.774,91.0116
Hollow Coves,9,62.333333333333336,61.0,0.0,1.1111111111111112,1.0,0.5957777777777777,0.42356666666666665,-12.873222222222221,0.031955555555555556,0.6704444444444444,0.12855633333333336,0.09155555555555556,0.3913333333333333,97.97133333333333
Jatin-Lalit,10,62.3,61.5,0.0,1.2,3.5,0.6057,0.6848,-9.406099999999999,0.08192,0.4861,0.00012364,0.20256,0.7365999999999999,113.12370000000001
ENHYPEN,41,62.292682926829265,61.0,0.0,1.2195121951219512,1.048780487804878,0.5909512195121951,0.7841463414634146,-4.674219512195122,0.08956097560975611,0.066428,0.024983588292682924,0.24178780487804877,0.5829463414634146,125.7639756097561
mehro,7,62.285714285714285,63.0,0.0,2.0,1.1428571428571428,0.603,0.4797142857142857,-8.701857142857143,0.07708571428571429,0.6754285714285714,0.04493772857142857,0.14785714285714285,0.3677142857142857,139.23357142857142
Jillian Rossi,5,62.2,63.0,0.4,2.0,1.2,0.49960000000000004,0.5448000000000001,-7.6872,0.07254000000000001,0.23359999999999997,1.5334e-05,0.11118000000000001,0.2012,136.8636
The Who,10,62.2,65.0,0.1,2.7,1.0,0.5014000000000001,0.6433,-10.2302,0.043480000000000005,0.29501,0.10875476099999999,0.1268,0.4606,129.8231
Elle King,5,62.2,61.0,0.0,1.0,1.2,0.5614,0.8322,-4.538,0.06106,0.061852,0.03687455,0.18104,0.3842,132.006
Huma,6,62.166666666666664,62.0,0.0,1.0,1.0,0.11728333333333334,0.03286666666666667,-30.070166666666665,0.04198333333333334,0.902,0.794,0.10566666666666667,0.038450000000000005,71.98933333333333
Jass Manak,6,62.166666666666664,61.5,0.0,1.1666666666666667,1.1666666666666667,0.6495,0.6238333333333334,-6.7651666666666666,0.09968333333333335,0.24707166666666666,7.65e-07,0.3282,0.432,132.511
Armaan Malik,19,62.05263157894737,62.0,0.0,1.2105263157894737,1.7894736842105263,0.5123157894736842,0.5596842105263158,-7.156157894736843,0.04114210526315789,0.5158421052631579,0.00039971368421052634,0.16788421052631577,0.40163157894736845,114.44226315789474
Hiphop Tamizha,8,62.0,62.5,0.0,1.125,2.5,0.580375,0.6965,-5.9875,0.0514375,0.3198625,3.675e-06,0.18088749999999998,0.55625,122.511
Rammstein,76,61.9078947368421,62.0,0.039473684210526314,1.2105263157894737,1.013157894736842,0.5671842105263158,0.8235526315789473,-5.607868421052632,0.05425657894736842,0.02103926092105263,0.14467706263157895,0.16406710526315788,0.39209736842105264,128.73602631578947
Wham!,10,61.9,61.0,0.0,1.6,1.0,0.6789,0.613,-11.168800000000001,0.03794,0.22604000000000002,0.00041265700000000003,0.21494,0.8523999999999999,118.84400000000001
King,19,61.8421052631579,59.0,0.21052631578947367,1.2105263157894737,1.0,0.7302105263157895,0.6302631578947369,-6.897473684210526,0.1612894736842105,0.4111210526315789,0.0004300468421052632,0.09796842105263158,0.47957894736842105,110.96968421052631
Lucky Luke,5,61.8,59.0,0.2,1.4,1.4,0.7962,0.6902,-6.746600000000001,0.1297,0.121964,0.1786154,0.19240000000000002,0.29358,126.59559999999999
AronChupa,5,61.8,60.0,0.2,1.0,2.0,0.8412000000000001,0.7274,-6.0042,0.1891,0.39849999999999997,0.0014662200000000003,0.158,0.5974,128.237
Diljit Dosanjh,24,61.708333333333336,62.5,0.041666666666666664,1.375,1.7083333333333333,0.7049166666666666,0.7312916666666666,-5.576958333333334,0.130825,0.15854416666666668,1.63375e-06,0.1424375,0.6397916666666666,120.98441666666668
Stephen Zechariah,6,61.666666666666664,61.0,0.0,1.1666666666666667,1.6666666666666667,0.5026666666666667,0.5553333333333333,-8.490333333333334,0.034166666666666665,0.5146666666666667,0.0003963066666666666,0.3541666666666667,0.3606666666666667,106.742
ilyTOMMY,6,61.666666666666664,61.0,0.3333333333333333,1.8333333333333333,1.3333333333333333,0.6455000000000001,0.38833333333333336,-13.285666666666666,0.12795,0.5826666666666667,0.191584015,0.14333333333333334,0.28076666666666666,122.12
brb.,6,61.666666666666664,61.0,0.0,1.0,1.1666666666666667,0.7050000000000001,0.5981666666666666,-9.290000000000001,0.05111666666666667,0.12301666666666666,0.0026192666666666666,0.12563333333333335,0.8086666666666668,125.00816666666667
Amit Trivedi,14,61.642857142857146,59.5,0.0,1.2857142857142858,2.357142857142857,0.596,0.5132142857142857,-8.496428571428572,0.05241428571428571,0.4587142857142857,0.011494965,0.13782857142857144,0.4351428571428571,109.83178571428572
Europe,5,61.6,62.0,0.0,2.6,1.0,0.5092000000000001,0.78,-6.556,0.0437,0.046888,0.000947886,0.24036,0.32480000000000003,115.526
HRVY,5,61.6,61.0,0.0,1.2,1.2,0.6900000000000001,0.758,-5.113200000000001,0.08592,0.11374,3.58e-07,0.16124,0.7546,113.3862
Guru Randhawa,12,61.583333333333336,60.0,0.0,1.1666666666666667,2.4166666666666665,0.6943333333333334,0.7783333333333333,-4.21125,0.09580833333333333,0.17545833333333336,1.7344166666666666e-05,0.18709166666666666,0.5468333333333334,105.71216666666668
Izzamuzzic,7,61.57142857142857,56.0,0.0,1.8571428571428572,1.7142857142857142,0.5955714285714286,0.585,-9.93942857142857,0.08099999999999999,0.3102571428571429,0.5547542857142858,0.11175714285714286,0.37815714285714286,101.39185714285715
Yo Yo Honey Singh,15,61.53333333333333,60.0,0.0,1.7333333333333334,1.4,0.7724666666666666,0.7681333333333333,-4.537533333333333,0.11288666666666666,0.18889533333333333,0.004448753333333334,0.12856666666666666,0.6722666666666667,140.80926666666667
6ix9ine,23,61.52173913043478,61.0,1.0,1.0,1.6956521739130435,0.7386521739130435,0.6962173913043478,-5.411391304347826,0.21845217391304347,0.09826173913043477,5.234782608695652e-06,0.17088695652173913,0.5064347826086957,122.59721739130434
Pole.,6,61.5,61.5,0.0,1.0,2.0,0.6556666666666666,0.6611666666666667,-5.752,0.05603333333333333,0.37255,0.0,0.265,0.737,116.36416666666668
MC STAN,10,61.5,62.0,0.9,1.0,1.0,0.7009000000000001,0.649,-7.577299999999999,0.14848999999999998,0.41656000000000004,4.3163e-05,0.2431,0.43929999999999997,122.71399999999998
Fito y Fitipaldis,8,61.5,62.5,0.0,1.0,1.0,0.644375,0.758375,-6.03575,0.0458125,0.2550625,6.32175e-05,0.24795,0.6855,149.397
Nirvana,63,61.492063492063494,60.0,0.015873015873015872,1.3492063492063493,1.0,0.4362857142857143,0.7462222222222222,-8.659761904761906,0.06020793650793651,0.141477703015873,0.07490341587301587,0.2183809523809524,0.4472079365079365,130.5847777777778
XXXTENTACION,98,61.47959183673469,61.0,0.8061224489795918,1.1020408163265305,1.4489795918367347,0.6961224489795919,0.47548877551020413,-7.936234693877551,0.16947244897959182,0.379916287755102,0.014393660918367345,0.13918571428571427,0.4024867346938775,118.08502040816327
Eric Clapton,9,61.44444444444444,62.0,0.0,1.1111111111111112,1.2222222222222223,0.6145555555555555,0.4348888888888889,-12.485999999999999,0.038766666666666665,0.4891111111111111,0.11042444444444446,0.1549888888888889,0.5489999999999999,123.4312222222222
Passenger,7,61.42857142857143,59.0,0.0,1.0,1.0,0.5651428571428572,0.34255714285714284,-10.97942857142857,0.04121428571428571,0.6111428571428571,0.0016539571428571427,0.10645714285714285,0.36642857142857144,101.16314285714286
Mick Gordon,5,61.4,63.0,0.0,1.0,1.0,0.465,0.6572,-8.93,0.0649,0.031483,0.8304,0.1656,0.12406000000000002,127.6786
Chri$tian Gate$,5,61.4,60.0,0.8,1.0,1.0,0.6832,0.47779999999999995,-8.2304,0.13046,0.42455999999999994,0.0,0.1858,0.5976,141.42940000000002
Jeet Gannguli,8,61.375,60.0,0.0,1.125,2.0,0.47725,0.477375,-6.944625,0.027025,0.728125,7.625e-07,0.1240625,0.278125,101.863
The Smiths,13,61.23076923076923,70.0,0.0,2.1538461538461537,1.0,0.4947692307692308,0.6967692307692308,-7.481692307692308,0.03614615384615384,0.134886,0.092476,0.21424615384615386,0.6525384615384616,126.43261538461539
The Strokes,43,61.2093023255814,59.0,0.046511627906976744,1.2093023255813953,1.0,0.5123023255813953,0.739906976744186,-5.782744186046512,0.037513953488372095,0.10865844023255815,0.36497030720930235,0.1577279069767442,0.5717627906976744,126.96923255813952
Fiona Apple,5,61.2,60.0,0.0,1.0,1.0,0.5468,0.4892,-10.2808,0.044,0.53258,0.00950672,0.14314,0.5776,129.6912
347aidan,10,61.2,57.0,0.3,1.0,1.1,0.7973,0.46509999999999996,-8.9777,0.15091,0.55311,0.0043594869999999996,0.2621,0.5135,120.875
SIX,6,61.166666666666664,60.5,0.0,1.0,1.6666666666666667,0.6316666666666667,0.5378333333333334,-7.884833333333334,0.11556666666666666,0.19945000000000002,0.0,0.2044166666666667,0.4563333333333333,127.15316666666666
RINI,6,61.166666666666664,61.5,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.6358333333333334,0.4111666666666667,-7.951833333333333,0.09943333333333333,0.4991666666666667,0.0005346666666666667,0.13341666666666666,0.30016666666666664,112.72066666666667
JEON SOMI,6,61.166666666666664,61.0,0.0,1.0,1.0,0.7656666666666667,0.6875,-6.0605,0.0554,0.025083333333333332,5.6506666666666665e-05,0.10213333333333334,0.5206666666666667,131.8175
ATB,5,61.0,57.0,0.0,2.2,2.2,0.675,0.8736,-5.9214,0.055979999999999995,0.13649,0.404069256,0.15316000000000002,0.6382,130.4448
The Score,24,61.0,60.0,0.041666666666666664,1.875,1.0833333333333333,0.5364583333333334,0.7263333333333333,-5.321083333333333,0.047924999999999995,0.025331999999999997,0.0002903970833333333,0.1935,0.441875,116.88895833333333
Ajay-Atul,7,61.0,61.0,0.0,1.8571428571428572,2.0,0.5484285714285714,0.690857142857143,-8.153285714285714,0.08152857142857142,0.46485714285714286,0.04059024571428572,0.1684142857142857,0.438,122.32085714285714
Vishal-Shekhar,26,61.0,61.5,0.0,1.2692307692307692,3.4615384615384617,0.6716923076923076,0.6617307692307691,-7.589769230769231,0.05590769230769231,0.3069769230769231,0.00032123076923076924,0.17213461538461539,0.6097307692307692,112.8668076923077
Nil Moliner,6,61.0,60.0,0.0,1.0,1.3333333333333333,0.7358333333333333,0.7206666666666667,-6.363833333333333,0.056683333333333336,0.20193333333333333,7.583333333333333e-06,0.17978333333333332,0.8098333333333333,117.03166666666668
Dayseeker,5,61.0,60.0,0.0,1.0,1.0,0.46159999999999995,0.8942,-3.8876,0.0648,0.0222532,0.0,0.21428000000000003,0.27759999999999996,101.851
James Blake,5,61.0,64.0,0.2,1.6,1.8,0.5044000000000001,0.40519999999999995,-9.193,0.08288,0.6948000000000001,0.25657244,0.1778,0.15006,95.7744
Vishal Dadlani,8,61.0,60.0,0.0,1.75,1.625,0.767625,0.7675,-6.13875,0.09045,0.19815,0.0002018875,0.2022,0.634125,122.756625
Joe Hisaishi,8,61.0,61.0,0.0,1.25,1.0,0.3471125,0.1863,-18.416625,0.0447875,0.85275,0.63029,0.19149999999999998,0.2040625,75.301375
ODESZA,16,60.9375,61.0,0.0,1.0,1.6875,0.603,0.786875,-5.4008125,0.05986875,0.0729359875,0.31511875,0.1882875,0.269375,120.73175
Mustafa Zahid,6,60.833333333333336,60.5,0.0,1.8333333333333333,1.0,0.4951666666666667,0.59,-6.367166666666667,0.03775,0.48701666666666665,0.00045897999999999995,0.15151666666666666,0.33918333333333334,113.6915
Rangga Jones,5,60.8,61.0,0.0,1.0,1.2,0.646,0.45220000000000005,-8.982800000000001,0.13576,0.34608,5.52e-07,0.19140000000000001,0.3714,100.9074
Shankar-Ehsaan-Loy,15,60.8,61.0,0.0,1.2,3.4,0.6086666666666667,0.6218666666666667,-7.498733333333333,0.04762666666666667,0.3846982,0.0004056413333333333,0.15370666666666669,0.5641333333333333,101.17446666666666
Arijit Singh,78,60.717948717948715,62.0,0.0,1.3076923076923077,1.8461538461538463,0.5113333333333333,0.5788461538461538,-6.745820512820512,0.043857692307692306,0.4895038461538462,0.0011286879487179488,0.16788589743589744,0.40234615384615385,118.12452564102564
Fly By Midnight,7,60.714285714285715,63.0,0.2857142857142857,1.8571428571428572,1.4285714285714286,0.5742857142857142,0.6744285714285715,-7.042571428571429,0.056999999999999995,0.30427714285714286,0.0004225,0.1963,0.5505714285714286,138.64528571428573
The Cure,7,60.714285714285715,68.0,0.0,1.7142857142857142,1.0,0.5157142857142858,0.8394285714285713,-7.156999999999999,0.0385,0.07087714285714286,0.2226145,0.2357142857142857,0.6084285714285714,149.57071428571427
A1 x J1,6,60.666666666666664,64.0,0.8333333333333334,1.0,1.8333333333333333,0.7111666666666667,0.6041666666666666,-8.5495,0.19788333333333333,0.14076666666666668,0.0,0.32516666666666666,0.8300000000000001,141.685
Martin Jensen,9,60.666666666666664,61.0,0.1111111111111111,1.3333333333333333,2.0,0.6956666666666667,0.7662222222222222,-4.794888888888888,0.07763333333333333,0.13694777777777778,3.743333333333333e-06,0.17004444444444444,0.5412222222222223,113.6001111111111
Melendi,14,60.642857142857146,60.5,0.0,1.0,1.4285714285714286,0.6698571428571428,0.8259285714285715,-5.130714285714285,0.09885,0.3307285714285714,0.00060694,0.12249999999999998,0.6174285714285714,142.3822142857143
The Righteous Brothers,5,60.6,61.0,0.0,2.0,1.0,0.3884,0.3748,-12.825800000000001,0.0318,0.454,0.0001038,0.19634000000000001,0.35419999999999996,99.4376
Zack Tabudlo,19,60.578947368421055,65.0,0.0,1.0,1.1578947368421053,0.622421052631579,0.47700000000000004,-7.896105263157895,0.036810526315789474,0.3051052631578947,0.007530359473684211,0.20639473684210527,0.3057263157894737,114.2527894736842
Jordan Sandhu,9,60.55555555555556,59.0,0.0,1.1111111111111112,1.4444444444444444,0.7034444444444445,0.7236666666666667,-4.388777777777778,0.20415555555555556,0.14427777777777778,0.0,0.1945111111111111,0.5975555555555556,128.85277777777776
DIVINE,10,60.5,59.0,0.2,1.2,1.7,0.6913,0.7635,-6.0277,0.3294,0.11113999999999999,3.125e-06,0.33203,0.5653,107.25039999999998
SadBoyProlific,10,60.5,59.5,1.0,1.0,1.8,0.6719999999999999,0.3733,-13.8081,0.3583,0.7083,0.000209156,0.14504,0.4761,123.8885
Trinix,6,60.5,61.0,0.0,1.1666666666666667,1.6666666666666667,0.7688333333333334,0.5541666666666667,-9.203833333333334,0.13375,0.315,0.015208166666666667,0.19165000000000001,0.4216666666666667,109.66683333333333
Lucky Ali,5,60.4,59.0,0.0,1.2,1.2,0.6204000000000001,0.6300000000000001,-9.309999999999999,0.04684000000000001,0.30696,0.042910180000000006,0.092,0.5162,121.10940000000001
Noizu,5,60.4,60.0,0.0,2.0,1.6,0.6142,0.9368000000000001,-5.107,0.04834,0.008452,0.123763,0.2802,0.47059999999999996,125.40239999999999
Tujamo,9,60.333333333333336,60.0,0.0,1.0,1.6666666666666667,0.6613333333333333,0.8567777777777779,-4.608222222222222,0.11271111111111111,0.020797555555555555,0.29640029777777777,0.2291,0.2856666666666666,125.55255555555556
Verzache,6,60.333333333333336,56.0,0.16666666666666666,1.0,1.1666666666666667,0.7123333333333334,0.42733333333333334,-9.935833333333333,0.1113,0.5156666666666666,0.12576699333333333,0.16618333333333332,0.3778333333333333,122.40883333333333
Motionless In White,21,60.333333333333336,60.0,0.42857142857142855,1.0476190476190477,1.3333333333333333,0.4417142857142857,0.9458095238095238,-3.265285714285714,0.13021904761904762,0.0001855147619047619,4.771333333333333e-05,0.25412380952380953,0.3970476190476191,133.64109523809526
I Prevail,34,60.3235294117647,60.5,0.4411764705882353,1.088235294117647,1.088235294117647,0.4789411764705882,0.8494117647058823,-5.365264705882352,0.0675235294117647,0.008880176470588237,0.0011550564705882353,0.34455588235294116,0.34573235294117644,131.3835
Santhosh Narayanan,13,60.30769230769231,58.0,0.0,1.1538461538461537,2.8461538461538463,0.6076923076923078,0.550076923076923,-8.01176923076923,0.1403,0.4493307692307692,0.0006496038461538462,0.23017692307692308,0.5652307692307692,123.02399999999999
The Beatles,150,60.28666666666667,58.5,0.0,1.8666666666666667,1.0066666666666666,0.5222333333333333,0.5448886666666667,-9.217373333333333,0.044754,0.33252116,0.028076634666666666,0.208028,0.6352493333333333,122.12437333333332
Meet Bros.,8,60.25,61.0,0.0,1.0,3.75,0.5836250000000001,0.665625,-5.966625,0.0631125,0.335625,1.95e-05,0.20385,0.416625,111.544875
thuy,12,60.25,60.5,0.25,1.0,1.25,0.7030833333333333,0.4703333333333333,-8.946166666666667,0.06318333333333333,0.236475,4.1070000000000005e-05,0.10395,0.3846583333333333,113.91891666666668
Papithbk,9,60.22222222222222,60.0,0.4444444444444444,1.0,1.1111111111111112,0.773,0.44722222222222224,-12.003444444444446,0.33549999999999996,0.43993333333333334,1.3333333333333334e-06,0.24354444444444445,0.33711111111111114,113.79133333333334
Nas,25,60.2,61.0,0.96,1.0,1.72,0.6926399999999999,0.76756,-5.60356,0.26628,0.09432028,0.0017266299999999998,0.241468,0.59616,104.11764
Boys Like Girls,5,60.2,58.0,0.0,1.8,1.2,0.4786,0.8544,-4.5207999999999995,0.0621,0.089146,6.78e-07,0.1658,0.462,130.20139999999998
Bonnie Tyler,5,60.2,62.0,0.0,1.0,1.0,0.513,0.6964,-9.666799999999999,0.047760000000000004,0.11379999999999998,0.00010826,0.15884,0.5282,135.9084
Paloma Faith,6,60.166666666666664,54.5,0.0,1.5,1.0,0.561,0.7835,-5.3785,0.06691666666666667,0.12676666666666667,0.00010478333333333334,0.26695,0.40066666666666667,103.04683333333332
Bring Me The Horizon,57,60.12280701754386,59.0,0.5614035087719298,1.368421052631579,1.1929824561403508,0.439,0.8748070175438596,-4.371754385964913,0.10872631578947368,0.03015654561403509,0.03890311719298246,0.30329122807017544,0.3262315789473684,135.0190350877193
Arctic Monkeys,110,60.054545454545455,60.0,0.08181818181818182,1.3818181818181818,1.0,0.48468181818181816,0.713509090909091,-6.939636363636364,0.05848727272727273,0.14995843181818183,0.037631656727272735,0.19418181818181818,0.5442690909090909,124.2636
KK,20,60.0,59.0,0.0,1.15,1.55,0.603,0.61285,-7.4565,0.047415,0.371645,0.0010309345,0.180535,0.47779999999999995,126.20039999999999
Electric Callboy,12,60.0,63.0,0.8333333333333334,1.1666666666666667,1.25,0.5165833333333333,0.8638333333333333,-7.293,0.06025,0.00021098416666666669,0.0002191075,0.22260833333333332,0.54225,132.00716666666668
Devin Kennedy,6,60.0,60.0,0.0,1.8333333333333333,1.0,0.6961666666666666,0.47500000000000003,-9.426,0.0564,0.5178333333333333,3.980166666666667e-05,0.15073333333333333,0.5713333333333334,126.337
Elijah Who,5,60.0,59.0,0.0,1.8,1.0,0.6826000000000001,0.21960000000000002,-12.3126,0.12094,0.9332,0.618200664,0.15996000000000002,0.348,102.075
Abhijeet,6,60.0,59.5,0.0,1.0,1.3333333333333333,0.6048333333333333,0.6581666666666667,-9.552999999999999,0.08015,0.4406666666666667,0.0010912666666666666,0.15446666666666667,0.7361666666666666,110.66733333333333
yama,7,60.0,59.0,0.0,1.0,1.0,0.5357142857142857,0.8352857142857142,-4.269571428571429,0.0706,0.12552857142857143,1.6782857142857145e-05,0.333,0.699,108.61514285714286
Harris Jayaraj,22,60.0,59.0,0.0,1.2272727272727273,3.3181818181818183,0.6928636363636363,0.48459090909090907,-8.8095,0.0667,0.44579090909090907,0.005819557727272728,0.13451363636363636,0.47840909090909095,122.00954545454546
Steve Aoki,5,60.0,59.0,0.0,2.8,2.2,0.6212,0.8114000000000001,-4.6537999999999995,0.05382,0.105878,0.12229229999999999,0.48891999999999997,0.312,105.03479999999999
DMX,9,59.888888888888886,62.0,0.7777777777777778,1.0,1.2222222222222223,0.6816666666666666,0.8503333333333333,-4.276,0.24145555555555553,0.06246666666666667,1.1333333333333333e-07,0.18580000000000002,0.6698888888888889,115.06077777777779
Elton John,47,59.87234042553192,62.0,0.02127659574468085,1.0212765957446808,1.446808510638298,0.5728936170212766,0.5978510638297873,-8.058446808510638,0.044878723404255326,0.3143448936170213,0.014241419787234042,0.1543340425531915,0.4828297872340426,127.46878723404257
Natos y Waor,14,59.857142857142854,59.5,0.21428571428571427,1.0,1.2857142857142858,0.7658571428571428,0.5964999999999999,-7.985214285714286,0.20300714285714286,0.18802714285714286,0.003319258571428571,0.11612142857142857,0.42600000000000005,108.96121428571428
Benny Dayal,7,59.857142857142854,59.0,0.0,1.8571428571428572,2.2857142857142856,0.7051428571428572,0.7717142857142857,-6.823571428571428,0.04322857142857143,0.2111,0.0001391857142857143,0.2798285714285714,0.627,116.14114285714287
Rigoberta Bandini,6,59.833333333333336,60.0,0.0,1.0,1.3333333333333333,0.6403333333333333,0.6465,-6.631166666666666,0.09181666666666666,0.1618,0.005674575,0.40233333333333327,0.437,118.80383333333333
Mike Perry,16,59.8125,60.5,0.0,1.4375,2.0625,0.633875,0.739375,-4.876125,0.05268125,0.044925,7.4700625e-05,0.18056875,0.3809375,114.81575
