artista_principal,n_tracks,mean_popularity,median_popularity,explicit_rate,n_generos_mean,n_artistas_mean,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Jaymes Young,17,5.176470588235294,0.0,0.0,1.0588235294117647,1.1764705882352942,0.566529411764706,0.568529411764706,-7.990235294117647,0.050876470588235294,0.28856470588235295,8.439411764705882e-05,0.23581176470588236,0.41170588235294114,110.34405882352941
Relaxing Music Therapy,6,5.333333333333333,0.0,0.0,1.0,1.3333333333333333,0.3635,0.5101666666666667,-29.65116666666667,0.04196666666666667,0.32166666666666666,0.7631724166666668,0.4626666666666667,0.057600000000000005,113.16766666666666
Mase,5,5.4,0.0,0.8,1.0,1.6,0.7811999999999999,0.7086,-6.8944,0.2852,0.10945999999999997,2.6719999999999998e-05,0.23167999999999997,0.6294000000000001,99.0514
Florence + The Machine,14,5.428571428571429,1.0,0.0,1.0,1.0,0.49242857142857144,0.6654285714285715,-5.368214285714286,0.06248571428571429,0.2431192857142857,0.00025094285714285716,0.1456785714285714,0.25564285714285717,112.17678571428571
Hugh Masekela,16,5.5625,0.0,0.0,1.0,1.125,0.69075,0.7160624999999999,-10.285625,0.06255625,0.411875,0.1512576625,0.4018125,0.7916875,126.6466875
Los Rodriguez,6,5.666666666666667,0.0,0.0,2.6666666666666665,1.0,0.47333333333333333,0.8836666666666666,-5.745666666666668,0.044333333333333336,0.19423333333333334,0.00016888666666666668,0.11771666666666665,0.786,143.1225
Chris Jedi,18,5.666666666666667,0.0,0.5555555555555556,3.7777777777777777,3.5,0.7607222222222223,0.8134444444444444,-4.115944444444445,0.11143333333333334,0.15294444444444444,5.172666666666667e-05,0.14777777777777776,0.6625000000000001,139.2357777777778
Winona Oak,10,5.7,0.0,0.0,1.0,1.0,0.5302,0.4258,-9.4649,0.03989,0.5222,0.00024556000000000003,0.11687999999999998,0.19455,124.35799999999999
Pietro Mascagni,5,5.8,0.0,0.0,1.0,2.8,0.2152,0.3148,-14.858,0.041139999999999996,0.9388,0.712796,0.24500000000000002,0.12334,124.1226
Amy Macdonald,13,5.846153846153846,0.0,0.0,2.0,1.0,0.2772307692307692,0.5958461538461538,-6.688307692307692,0.04208461538461539,0.27653846153846157,0.0,0.13330769230769232,0.27607692307692305,196.96761538461539
Johannes Brahms,7,5.857142857142857,0.0,0.0,1.8571428571428572,2.857142857142857,0.2228142857142857,0.06491428571428572,-25.011142857142858,0.04360000000000001,0.9715714285714286,0.6699071428571429,0.0955142857142857,0.1593,87.65228571428572
Cody Johnson,22,5.954545454545454,0.0,0.0,1.0,1.1363636363636365,0.47918181818181815,0.713090909090909,-5.622,0.03641363636363636,0.16681545454545454,1.1584090909090908e-05,0.1514681818181818,0.46754545454545454,140.16709090909092
Helen Sjöholm,12,6.0,0.0,0.0,1.0,1.4166666666666667,0.32616666666666666,0.36775,-10.125666666666667,0.04119166666666667,0.6768333333333333,3.354166666666667e-05,0.339825,0.24258333333333335,127.80275
White Noise for Babies,43,6.046511627906977,0.0,0.0,1.0,1.302325581395349,0.17538372093023255,0.3496501860465116,-23.049279069767444,0.07834651162790697,0.7361951162790698,0.8674883720930232,0.2337348837209302,0.03012906976744186,108.39323255813953
Mabel,24,6.083333333333333,0.0,0.041666666666666664,2.0,1.0,0.6142916666666667,0.7241666666666666,-4.657291666666667,0.06590416666666667,0.13987666666666668,8.616666666666667e-07,0.09369166666666667,0.34225,106.20275
Aux 88,11,6.090909090909091,7.0,0.0,1.0,1.1818181818181819,0.7233636363636363,0.6531818181818182,-11.450090909090909,0.06370909090909091,0.0011329872727272726,0.8268181818181819,0.10118181818181818,0.3321181818181818,139.33154545454545
Justin Bieber,77,6.116883116883117,0.0,0.012987012987012988,1.0,1.2727272727272727,0.6077792207792208,0.6445454545454545,-7.368662337662337,0.06619220779220779,0.3655518181818182,0.00010683831168831167,0.14332207792207793,0.607038961038961,136.62007792207794
Bastille,13,6.153846153846154,0.0,0.0,1.0,1.0,0.6263846153846154,0.6963076923076923,-5.807846153846153,0.08016923076923077,0.22877692307692307,0.01659230769230769,0.147,0.5603076923076923,126.73623076923076
Hunter Hayes,9,6.222222222222222,0.0,0.0,1.0,1.1111111111111112,0.4553333333333333,0.641888888888889,-7.674666666666667,0.05223333333333333,0.16747777777777775,6.377777777777778e-07,0.09717777777777778,0.5775555555555555,171.502
Blind Faith,9,6.222222222222222,0.0,0.0,2.0,1.0,0.537,0.3983333333333333,-13.713888888888889,0.03127777777777777,0.6037777777777777,0.00022217777777777775,0.34476666666666667,0.39677777777777773,138.77911111111112
Kylie Minogue,8,6.25,0.0,0.0,1.0,1.25,0.676625,0.444,-7.14925,0.0770625,0.59715,0.00019375,0.1425,0.52625,91.456625
Alexander Vertinsky,19,6.421052631578948,3.0,0.0,1.0,1.0,0.48210526315789476,0.14169473684210526,-15.709631578947368,0.13919473684210526,0.9821052631578947,0.003766058947368421,0.3767894736842105,0.324,93.1331052631579
The Countdown Kids,35,6.514285714285714,0.0,0.0,1.0,1.0285714285714285,0.6555142857142856,0.6520285714285715,-7.328828571428572,0.08202,0.39806714285714284,0.003468293142857143,0.20824,0.6576571428571428,122.98314285714285
Klavdiya Shulzhenko,5,6.6,6.0,0.0,1.0,2.6,0.4434,0.2496,-15.525200000000002,0.07976000000000001,0.9343999999999999,0.0033429999999999996,0.41984000000000005,0.5152,99.0466
Arsames,5,6.6,6.0,0.0,1.0,1.0,0.3236,0.9853999999999999,-3.8402000000000003,0.148,1.3904e-05,0.6694,0.17702,0.25379999999999997,124.14360000000002
The Goo Goo Dolls,14,6.714285714285714,0.0,0.0,1.0,1.0,0.4392142857142857,0.7832857142857143,-6.3705,0.03403571428571429,0.036757614285714287,0.005349867142857143,0.12987857142857143,0.4945,135.517
No Doubt,12,6.75,0.0,0.0,1.9166666666666667,1.0833333333333333,0.5379166666666667,0.84775,-4.571833333333333,0.049466666666666666,0.10461833333333333,0.0039458466666666666,0.17784999999999998,0.7005833333333333,118.10708333333334
Limahl,18,6.777777777777778,0.0,0.0,1.0,1.0,0.7154444444444444,0.5858888888888889,-12.38888888888889,0.030922222222222222,0.10714444444444444,0.0003576111111111111,0.09937777777777779,0.7587777777777778,122.88727777777778
Tony Bennett,17,6.823529411764706,0.0,0.0,1.0,1.8823529411764706,0.5746470588235294,0.48294117647058826,-7.062235294117648,0.034605882352941174,0.7201764705882353,3.0338823529411765e-05,0.10135882352941175,0.652470588235294,127.247
Tim McGraw,9,6.888888888888889,0.0,0.0,1.0,1.3333333333333333,0.5565555555555555,0.7168888888888889,-5.722555555555555,0.03106666666666667,0.13062222222222222,1.6188888888888888e-05,0.11167777777777779,0.6345555555555555,134.5811111111111
Zhanna Bichevskaya,19,6.894736842105263,6.0,0.0,1.0,1.1578947368421053,0.4117368421052632,0.35447368421052633,-10.345157894736841,0.03275263157894737,0.7789842105263158,0.00026322947368421053,0.1624842105263158,0.3935263157894737,110.43357894736842
Stacey Pullen,5,7.0,7.0,0.0,1.0,1.2,0.7806,0.8876,-8.834999999999999,0.06448000000000001,0.030188939999999997,0.6698,0.19184,0.48979999999999996,125.20899999999999
The Party Cats,29,7.0344827586206895,8.0,0.0,1.0344827586206897,1.0,0.7129655172413792,0.7526206896551725,-7.792448275862069,0.0658344827586207,0.16055995172413792,0.0967972124137931,0.15283103448275862,0.7382413793103448,134.83341379310343
Maisie Peters,20,7.05,0.0,0.15,1.9,1.2,0.576,0.5283,-6.3376,0.06353,0.42627499999999996,0.000519646,0.18146,0.4175,122.30019999999999
Zach Bryan,29,7.103448275862069,1.0,0.034482758620689655,1.0,1.0,0.4406206896551724,0.34327586206896554,-9.624241379310345,0.043489655172413794,0.4605137931034483,7.282068965517241e-06,0.11228965517241378,0.22086206896551724,151.20841379310343
Avery Anna,9,7.111111111111111,0.0,0.0,1.0,1.0,0.368,0.47711111111111104,-5.694333333333334,0.044111111111111115,0.6313333333333334,0.0,0.10837777777777778,0.2897777777777778,86.50133333333332
The Disco Boys,8,7.125,0.0,0.0,1.75,2.125,0.697375,0.8608750000000001,-5.678625,0.0661,0.00431,0.10273850000000001,0.221875,0.74375,125.24237500000001
Andrés Calamaro,13,7.153846153846154,0.0,0.0,3.5384615384615383,1.6923076923076923,0.6397692307692308,0.5758461538461538,-8.304384615384615,0.04386923076923077,0.4356176923076923,0.004411903076923077,0.13676153846153846,0.715,102.6196923076923
Wisin & Yandel,26,7.153846153846154,0.0,0.07692307692307693,5.461538461538462,1.7307692307692308,0.7449230769230769,0.7941923076923078,-4.885423076923077,0.10076923076923078,0.21594846153846153,2.2438461538461538e-06,0.19353076923076926,0.5738846153846153,111.37723076923076
Cardi B,12,7.166666666666667,0.0,0.4166666666666667,1.0,1.8333333333333333,0.79825,0.5696666666666667,-6.475416666666667,0.22228333333333336,0.07563333333333333,2.4266666666666666e-06,0.17178333333333332,0.5121666666666668,131.66183333333333
Nathaniel Rateliff & The Night Sweats,5,7.2,0.0,0.0,1.8,1.2,0.5904,0.39259999999999995,-8.786,0.03866,0.6836,0.010584,0.10084,0.4638,108.8414
Pyotr Leshchenko,5,7.2,6.0,0.0,1.0,1.2,0.5900000000000001,0.3444,-10.403,0.05244,0.9666,0.01141838,0.14822,0.6502,118.3184
Kvatro,19,7.2105263157894735,6.0,0.0,1.0,1.0,0.42973684210526314,0.45342105263157895,-7.735473684210525,0.05035263157894737,0.6229473684210527,0.011139093684210524,0.21499473684210527,0.3475894736842105,120.29584210526316
Death Cab for Cutie,9,7.222222222222222,0.0,0.0,1.8888888888888888,1.0,0.5548888888888889,0.5382222222222223,-10.002888888888888,0.04371111111111111,0.40642822222222225,0.002336,0.129,0.5415555555555556,127.12966666666668
Jason Derulo,34,7.264705882352941,0.0,0.6176470588235294,1.0,1.5588235294117647,0.72,0.8242647058823529,-3.152647058823529,0.1259470588235294,0.08291735294117647,5.464705882352941e-07,0.12446176470588236,0.7131470588235294,107.58038235294117
Panic! At The Disco,27,7.296296296296297,1.0,0.0,1.0,1.0,0.443,0.7268888888888888,-4.547185185185185,0.05186666666666667,0.015170396296296296,0.008934814814814816,0.17328888888888888,0.3938148148148148,130.07566666666668
Alejo,12,7.333333333333333,0.0,1.0,3.6666666666666665,3.0,0.83,0.739,-5.395,0.0627,0.136,2.11e-06,0.162,0.631,97.993
Norlie & KKV,5,7.4,0.0,0.0,1.0,1.6,0.7136,0.7158,-5.5168,0.04322,0.05488,0.0,0.1954,0.5368,109.2104
Ben Zucker,5,7.4,0.0,0.0,1.0,1.0,0.5478,0.9381999999999999,-4.429600000000001,0.0715,0.06503,0.0,0.3378,0.5871999999999999,129.6476
Solomon Burke,9,7.444444444444445,0.0,0.0,2.5555555555555554,1.0,0.6407777777777777,0.7293333333333334,-9.674888888888889,0.16033333333333333,0.6117777777777778,0.0,0.3056666666666667,0.6592222222222222,110.53944444444444
Aril Brikha,32,7.53125,7.0,0.0,1.0,1.03125,0.75409375,0.73578125,-12.15171875,0.0595,0.09989315625,0.8630156250000001,0.122340625,0.44545625,128.43484375
Rhythim Is Rhythim,10,7.6,7.0,0.0,1.0,2.6,0.7461,0.8843,-9.3163,0.06659999999999999,0.0150431,0.8854000000000001,0.12807,0.7745,128.2476
Mig,5,7.6,1.0,1.0,1.0,1.2,0.687,0.6752,-7.251600000000001,0.3676,0.23959999999999998,0.0,0.2237,0.6826000000000001,130.85060000000001
LOVA,8,7.625,0.0,0.375,1.0,1.25,0.63475,0.3165,-8.508875,0.0510375,0.764375,6.55e-06,0.114125,0.144375,122.7955
Surgeon,39,7.641025641025641,7.0,0.0,1.0,1.0256410256410255,0.6912307692307692,0.8623589743589744,-9.99720512820513,0.11743846153846153,0.10219977461538461,0.8044760115384616,0.15187692307692308,0.36636410256410257,134.83933333333334
DJ Skull,6,7.666666666666667,6.5,0.0,1.0,1.0,0.7016666666666667,0.7096666666666667,-12.393333333333333,0.08360000000000001,0.013198948333333333,0.8881666666666667,0.10633333333333334,0.4053333333333333,134.99933333333334
Sheryl Crow,9,7.666666666666667,0.0,0.0,2.0,1.0,0.5487777777777778,0.615,-6.870222222222222,0.03353333333333333,0.22257333333333332,0.030579907777777787,0.12832222222222223,0.48500000000000004,130.4098888888889
Crows in the Rain,28,7.678571428571429,5.0,0.0,1.0,1.0,0.26921428571428574,0.279225,-16.68914285714286,0.03862142857142857,0.6621919642857143,0.8646071428571428,0.12951428571428572,0.056217857142857146,112.27282142857143
Echosmith,10,7.7,0.0,0.0,1.1,1.0,0.5780000000000001,0.5266,-7.148300000000001,0.0301,0.18016000000000001,4.7461000000000005e-05,0.1223,0.4042,102.7838
Kungs,10,7.7,0.0,0.0,1.0,1.7,0.7763,0.7804,-4.9412,0.04145,0.097864,0.029477760000000002,0.16614,0.6031,122.69949999999999
Coldplay,14,7.714285714285714,1.5,0.0,1.0,1.2857142857142858,0.45785714285714285,0.5471428571428572,-7.753428571428572,0.030728571428571428,0.20919857142857143,0.006112572857142856,0.15727857142857143,0.2770785714285714,135.73700000000002
Bailey Zimmerman,29,7.724137931034483,0.0,0.0,1.0,1.0,0.5278275862068965,0.6624137931034483,-6.102379310344827,0.035003448275862076,0.4184068965517241,4.241379310344828e-08,0.13747931034482758,0.47548275862068967,141.19648275862068
Chip E.,6,7.833333333333333,7.0,0.0,1.0,1.8333333333333333,0.8371666666666666,0.7176666666666667,-9.943166666666666,0.11281666666666668,0.034124999999999996,0.6393666666666666,0.18676666666666666,0.5818333333333333,124.16516666666666
Николай Рыбников,7,7.857142857142857,6.0,0.0,1.0,1.2857142857142858,0.5765714285714285,0.2884285714285714,-13.427428571428573,0.05755714285714286,0.8825714285714286,0.00016895714285714288,0.20885714285714285,0.6078571428571429,102.94157142857144
George Strait,9,7.888888888888889,0.0,0.0,1.8888888888888888,1.0,0.6022222222222222,0.49577777777777776,-10.94111111111111,0.03985555555555556,0.48123333333333335,1.2455555555555556e-05,0.13996666666666668,0.6303333333333333,134.08155555555555
Aaron Carl,10,7.9,6.5,0.0,1.0,1.0,0.8150999999999999,0.5225,-11.5939,0.11611,0.020961300000000002,0.644092,0.18414999999999998,0.6348,132.2619
Jon Pardi,5,8.0,0.0,0.0,1.8,1.0,0.6518,0.8002,-4.4762,0.0356,0.06273999999999999,0.0,0.18652000000000002,0.6062000000000001,106.2174
Sote,5,8.0,7.0,0.0,1.0,1.0,0.31799999999999995,0.49139999999999995,-11.6146,0.0475,0.44985400000000003,0.419932,0.11665999999999999,0.10462,131.628
Orlando Voorn,13,8.076923076923077,6.0,0.07692307692307693,1.0,1.1538461538461537,0.7399230769230769,0.7724615384615384,-8.484615384615385,0.05919230769230769,0.024107076923076922,0.5114510769230769,0.1098076923076923,0.6817692307692307,127.40023076923077
Misfits,13,8.076923076923077,1.0,0.07692307692307693,4.153846153846154,1.2307692307692308,0.36830769230769234,0.8936153846153847,-9.492461538461539,0.06261538461538461,0.16979251615384616,0.05325534615384615,0.23854615384615385,0.13203846153846152,120.34023076923077
Bad Boy Bill,34,8.088235294117647,6.5,0.058823529411764705,1.0,1.8529411764705883,0.7462647058823529,0.8404999999999999,-4.957794117647059,0.06978235294117648,0.016493238235294118,0.3717755323529412,0.18061176470588236,0.4557735294117647,126.30194117647058
Katy Perry,41,8.097560975609756,0.0,0.0,1.048780487804878,1.0975609756097562,0.724390243902439,0.6634390243902439,-5.860024390243902,0.10717560975609755,0.09501346341463414,0.0049762275609756094,0.14331463414634146,0.5646341463414635,135.26236585365854
Almklausi,7,8.142857142857142,0.0,0.0,1.8571428571428572,1.4285714285714286,0.6671428571428571,0.9662857142857143,-2.480857142857143,0.11397142857142858,0.09691428571428572,0.0,0.43542857142857144,0.7507142857142857,137.317
Don Omar,45,8.155555555555555,1.0,0.022222222222222223,4.711111111111111,1.3555555555555556,0.7720222222222222,0.7987555555555557,-5.15,0.10177333333333333,0.10099799999999999,0.007270211555555555,0.14495333333333332,0.7924444444444444,111.63051111111112
Model 500,26,8.23076923076923,8.0,0.0,1.0,1.1538461538461537,0.7316538461538461,0.7430384615384615,-12.628038461538463,0.08246538461538461,0.03415442307692308,0.6664384615384615,0.22568461538461537,0.5522307692307693,127.92911538461539
Four Tops,9,8.333333333333334,0.0,0.0,2.6666666666666665,1.1111111111111112,0.5945555555555555,0.6206666666666667,-7.654333333333333,0.03623333333333333,0.30043333333333333,0.005068366666666667,0.1923,0.6108888888888889,105.45577777777777
DJ Sneak,21,8.333333333333334,8.0,0.047619047619047616,1.0,1.8095238095238095,0.7856190476190477,0.8375714285714285,-7.987666666666666,0.06823333333333334,0.0012615914285714286,0.7208904761904762,0.159,0.4969047619047619,125.09190476190476
Jack Harlow,66,8.363636363636363,0.0,0.8787878787878788,1.621212121212121,1.3181818181818181,0.8446363636363636,0.5989848484848485,-6.968378787878788,0.14353939393939394,0.11844727272727273,0.02064540272727273,0.12381666666666669,0.4253181818181818,120.41992424242424
Smash Mouth,10,8.4,0.0,0.0,2.0,1.0,0.7138,0.8775000000000001,-5.645300000000001,0.03519,0.03745,6.4e-07,0.11678999999999999,0.7904,101.8515
James Blunt,10,8.5,1.0,0.6,1.0,1.0,0.6416000000000001,0.6553,-7.327799999999999,0.03353,0.359812,2.0110000000000002e-05,0.13882,0.5587,114.7748
J.M. Silk,8,8.5,7.5,0.0,1.0,1.5,0.7865,0.82575,-7.470375,0.0538625,0.029061,0.11857062500000001,0.1536375,0.829375,122.125625
Luciano Pereyra,5,8.6,0.0,0.0,1.6,1.0,0.6264000000000001,0.6758,-6.7468,0.04418,0.3216,6.516000000000001e-06,0.11224,0.6128,112.3134
LOS HERMANOS,5,8.6,8.0,0.0,1.0,1.0,0.7194,0.6858,-10.212,0.10826,0.0438256,0.9054,0.18658,0.6608,132.0376
Chicken Dance Mix DJ's,5,8.6,9.0,0.0,1.0,1.0,0.762,0.8102,-5.9799999999999995,0.20996,0.1184934,0.0,0.10676,0.6824,125.69919999999999
ONYVAA,19,8.68421052631579,8.0,0.0,1.0,1.5263157894736843,0.6727368421052632,0.7847894736842105,-10.678736842105263,0.05565789473684211,0.005964147368421054,0.8751052631578947,0.11546315789473684,0.17934736842105262,132.63305263157895
Sterling Void,13,8.692307692307692,8.0,0.0,1.0,2.230769230769231,0.6890000000000001,0.8197692307692308,-6.671153846153846,0.04426153846153846,0.031139915384615382,0.16533676923076923,0.1560846153846154,0.5471538461538462,123.25953846153847
Psyche/BFC,7,8.714285714285714,8.0,0.0,1.0,1.0,0.6868571428571428,0.7872857142857143,-8.617285714285714,0.05032857142857143,0.06144485714285714,0.8582857142857143,0.1410142857142857,0.3267428571428571,125.65585714285714
Omar Apollo,20,8.75,0.0,0.2,1.0,1.1,0.6975,0.40075000000000005,-8.98025,0.05641500000000001,0.401645,0.0021959989999999997,0.22644999999999998,0.42140000000000005,104.67415000000001
Jomanda,8,8.75,7.5,0.0,1.0,1.125,0.778,0.602375,-11.403125,0.0461125,0.06544525,0.08423610875,0.1192125,0.754125,111.87225000000001
Octave One,33,8.787878787878787,7.0,0.0,1.0303030303030303,1.1818181818181819,0.7568787878787879,0.7244848484848485,-9.30769696969697,0.06209696969696969,0.049134655454545456,0.6914025393939394,0.11117272727272728,0.4994030303030303,128.98524242424241
Delano Smith,20,8.8,6.5,0.0,1.0,1.2,0.8252499999999999,0.56835,-12.10325,0.095975,0.08539641499999999,0.81483,0.10994,0.44342,125.16735000000001
Gabby Barrett,24,8.833333333333334,0.0,0.0,1.0,1.0833333333333333,0.492125,0.5839166666666666,-5.192625,0.032204166666666666,0.20149499999999998,8.458333333333333e-07,0.134625,0.3722083333333333,85.245
Alphaxone,114,8.833333333333334,8.5,0.0,1.0,1.3859649122807018,0.1387298245614035,0.25153859649122806,-23.107745614035085,0.059936842105263156,0.6368078947368422,0.8859649122807017,0.1427543859649123,0.05268070175438597,97.5215
Ava Max,38,8.842105263157896,0.0,0.0,1.0,1.0789473684210527,0.619157894736842,0.7711315789473684,-4.172342105263158,0.07885,0.10861210526315788,0.0002272568421052632,0.12067631578947369,0.4991052631578948,141.2801315789474
Majid Jordan,8,8.875,0.0,0.0,1.0,1.5,0.7075,0.764,-5.574,0.07075000000000001,0.014215,2.3250000000000003e-05,0.20425000000000001,0.5415,97.9235
Moliy,9,9.0,6.0,0.0,1.0,1.6666666666666667,0.7115555555555555,0.522888888888889,-8.573555555555556,0.10134444444444445,0.4177222222222222,0.06638237777777778,0.14173333333333335,0.661,130.25577777777778
Juls,6,9.0,0.0,0.6666666666666666,1.0,2.3333333333333335,0.8476666666666667,0.512,-7.883500000000001,0.1435,0.131,0.0004268833333333334,0.10778333333333334,0.5855,107.18266666666666
Larry Gaaga,6,9.0,0.0,0.16666666666666666,1.0,2.3333333333333335,0.8013333333333333,0.6306666666666666,-5.6325,0.15256666666666666,0.5098333333333334,0.015895543333333335,0.12703333333333333,0.6859999999999999,103.54883333333333
Chelsea Cutler,7,9.0,0.0,0.2857142857142857,2.7142857142857144,1.2857142857142858,0.5975714285714285,0.33314285714285713,-10.725,0.04284285714285714,0.6561428571428571,5.199999999999999e-06,0.16957142857142857,0.30642857142857144,112.24428571428572
Anitta,35,9.028571428571428,0.0,0.11428571428571428,2.0,1.6571428571428573,0.7716571428571428,0.7238857142857142,-4.892885714285715,0.07962,0.11406628571428572,0.0005798822857142858,0.14594,0.5296857142857143,117.19760000000001
KAROL G,72,9.083333333333334,1.0,0.2916666666666667,1.9722222222222223,1.625,0.7460555555555556,0.7311944444444445,-4.193569444444445,0.17170694444444445,0.26244708333333333,0.0009306941666666666,0.1303763888888889,0.5603611111111112,127.05704166666666
Kevin Saunderson,33,9.121212121212121,8.0,0.030303030303030304,1.0,2.1818181818181817,0.7076969696969697,0.7989393939393938,-8.286030303030303,0.06303939393939395,0.04041265757575758,0.7724415151515152,0.18942121212121213,0.3844212121212121,126.7591515151515
NEIKED,17,9.176470588235293,0.0,0.0,1.0588235294117647,3.0,0.6474117647058824,0.8071176470588235,-3.994941176470588,0.10198823529411764,0.0564,5.976470588235294e-07,0.4751411764705882,0.8511764705882353,132.18688235294118
Pierre's Pfantasy Club,5,9.2,10.0,0.0,1.0,1.4,0.799,0.8442000000000001,-9.2788,0.06386,0.0361922,0.2102332,0.06626,0.8283999999999999,126.11779999999999
Anenon,10,9.2,9.0,0.0,1.0,1.0,0.3336,0.3384,-13.9429,0.06061,0.7137,0.83545,0.15672,0.12249000000000002,110.6577
Tom Petty,9,9.222222222222221,1.0,0.0,3.3333333333333335,1.0,0.665,0.6816666666666666,-11.153555555555556,0.02887777777777778,0.0637888888888889,3.3999999999999996e-06,0.06767777777777778,0.7238888888888888,101.80477777777777
Skurken,9,9.222222222222221,9.0,0.0,1.0,1.1111111111111112,0.6328888888888888,0.6407777777777778,-7.242111111111111,0.27644444444444444,0.3886777777777778,1.1033333333333333e-06,0.20835555555555554,0.5163333333333333,106.26777777777778
Underground Resistance,22,9.227272727272727,8.5,0.0,1.0,1.0454545454545454,0.6896818181818182,0.7020909090909091,-12.177636363636365,0.0753590909090909,0.03914020454545455,0.7476109090909091,0.14672272727272728,0.37405000000000005,136.89404545454545
Romanthony,29,9.241379310344827,7.0,0.0,1.0,1.7586206896551724,0.8153793103448276,0.6460344827586206,-8.235,0.14334137931034482,0.019742689655172414,0.32371438344827586,0.15488620689655172,0.47272413793103446,122.482
The Prophet,87,9.275862068965518,4.0,0.011494252873563218,1.8160919540229885,1.103448275862069,0.6109080459770115,0.9004022988505747,-4.847275862068966,0.10418620689655173,0.05302637816091955,0.3941141425287356,0.24493103448275863,0.22378965517241378,144.18603448275863
Yimino,6,9.333333333333334,9.0,0.0,1.0,2.1666666666666665,0.6705,0.49016666666666664,-12.354666666666667,0.05306666666666667,0.2552666666666667,0.8978333333333334,0.14658333333333332,0.1841,104.16783333333335
"Farley ""Jackmaster"" Funk",12,9.333333333333334,8.0,0.5,1.0,1.25,0.7808333333333334,0.8903333333333333,-7.09625,0.083825,0.07047433333333333,0.5469604124999999,0.11110833333333332,0.699,119.43016666666666
Rashid Beibutov,32,9.34375,8.0,0.0,1.0,1.1875,0.437125,0.263353125,-12.09428125,0.0529,0.97284375,0.0484360478125,0.22545,0.43859375,110.13078125
Suburban Knight,5,9.4,7.0,0.0,1.0,1.0,0.6950000000000001,0.853,-12.1778,0.08798,0.079436,0.899,0.2254,0.4566,135.34920000000002
Seinabo Sey,7,9.428571428571429,0.0,0.0,1.8571428571428572,1.4285714285714286,0.543142857142857,0.4508571428571428,-10.083571428571428,0.09991428571428572,0.6224285714285714,0.00011755714285714286,0.1694142857142857,0.4775714285714286,112.77214285714285
Cooltime Kids,43,9.44186046511628,10.0,0.0,1.4186046511627908,1.0,0.679813953488372,0.6330465116279069,-7.090604651162791,0.05323255813953489,0.32008902325581395,7.30153488372093e-05,0.16564883720930232,0.7739999999999999,123.23065116279069
Alessia Cara,38,9.447368421052632,0.0,0.0,1.0526315789473684,1.0,0.5315,0.5582368421052631,-7.652263157894737,0.0981,0.16005526315789476,5.726315789473684e-05,0.33886052631578945,0.35926315789473684,102.16013157894737
Pal Joey,17,9.529411764705882,7.0,0.0,1.0,1.0,0.7854117647058824,0.6451764705882352,-11.626411764705882,0.09800588235294116,0.010548411764705883,0.7545470588235293,0.14013529411764705,0.5512941176470588,126.71482352941177
Carrie Underwood,15,9.533333333333333,0.0,0.0,1.0,1.4,0.4348,0.6052,-5.140066666666667,0.04761333333333333,0.45501733333333333,0.0,0.16936666666666664,0.4423333333333333,107.28186666666667
Tineidae,13,9.538461538461538,9.0,0.0,1.0,1.0769230769230769,0.2,0.33284615384615385,-16.6,0.04270769230769231,0.3156,0.9068461538461539,0.10724615384615385,0.04754615384615384,113.90569230769232
Styx,7,9.571428571428571,0.0,0.0,1.0,1.0,0.2895714285714286,0.38742857142857146,-9.768571428571429,0.033,0.34628571428571425,0.0,0.10809999999999999,0.16475714285714285,100.23357142857142
Kenny Larkin,21,9.571428571428571,8.0,0.0,1.619047619047619,1.0952380952380953,0.707,0.7029047619047619,-12.16947619047619,0.07102380952380953,0.049240714285714283,0.6253110952380952,0.09328095238095238,0.5085952380952381,131.42019047619047
Armando,19,9.578947368421053,9.0,0.05263157894736842,1.0,1.105263157894737,0.8080526315789474,0.7465263157894736,-9.605473684210526,0.11585263157894737,0.02455525789473684,0.728548947368421,0.1143,0.6547368421052632,129.16794736842104
The Cardigans,8,9.625,0.5,0.0,1.0,1.0,0.6265,0.700875,-5.647749999999999,0.028775,0.02011325,0.00030629249999999995,0.20825,0.74475,119.13125
Disclosure,8,9.625,0.0,0.0,1.0,1.875,0.645875,0.79925,-6.316875,0.1150125,0.01712875,0.0574963125,0.1935875,0.641375,124.37
Becky Hill,24,9.666666666666666,0.0,0.5,2.875,1.8333333333333333,0.6510833333333333,0.8160416666666667,-4.314791666666667,0.06690416666666667,0.08184579166666667,0.00538463375,0.2735708333333333,0.5949166666666666,136.18466666666666
Moonbootica,7,9.714285714285714,0.0,0.0,1.4285714285714286,1.1428571428571428,0.7737142857142858,0.8422857142857143,-7.088857142857143,0.062357142857142854,0.0033989,0.6674285714285714,0.06337142857142856,0.6274285714285714,122.59114285714286
Theo Parrish,54,9.722222222222221,8.0,0.0,1.0185185185185186,1.4074074074074074,0.7340000000000001,0.5969333333333333,-14.014222222222223,0.09017777777777779,0.10079055555555555,0.7907388888888889,0.13294814814814815,0.3983666666666667,116.77305555555556
Sam Smith,38,9.736842105263158,0.0,0.0,1.2894736842105263,1.0526315789473684,0.5172105263157895,0.29281578947368425,-8.727684210526315,0.0443921052631579,0.7536842105263158,1.5160000000000002e-05,0.22120789473684213,0.3589473684210526,92.50415789473684
